,0,1,2,3,4,5,6,7,8,9,10,AIC,BIC
1072,1,0,0,0,0,1,1,0,0,0,0,44.04870602,77.04262959
38,0,0,0,0,0,1,0,0,1,1,0,44.08278929,77.07671286
262,0,0,1,0,0,0,0,0,1,1,0,44.13705619,77.13097977
1109,1,0,0,0,1,0,1,0,1,0,1,39.45491115,77.16225238
518,0,1,0,0,0,0,0,0,1,1,0,44.17452301,77.16844659
532,0,1,0,0,0,0,1,0,1,0,0,44.17592303,77.1698466
1099,1,0,0,0,1,0,0,1,0,1,1,39.49582355,77.20316478
265,0,0,1,0,0,0,0,1,0,0,1,44.23521781,77.22914139
849,0,1,1,0,1,0,1,0,0,0,1,39.53224641,77.23958763
306,0,0,1,0,0,1,1,0,0,1,0,41.91443756,77.26506997
648,0,1,0,1,0,0,0,1,0,0,0,44.27633621,77.27025978
1617,1,1,0,0,1,0,1,0,0,0,1,39.57781171,77.28515294
672,0,1,0,1,0,1,0,0,0,0,0,44.2937573,77.28768087
48,0,0,0,0,0,1,1,0,0,0,0,46.67963242,77.31684717
465,0,0,1,1,1,0,1,0,0,0,1,39.61344297,77.3207842
1568,1,1,0,0,0,1,0,0,0,0,0,44.32954729,77.32347087
1184,1,0,0,1,0,1,0,0,0,0,0,44.32974814,77.32367172
11,0,0,0,0,0,0,0,1,0,1,1,44.33062837,77.32455194
601,0,1,0,0,1,0,1,1,0,0,1,39.62770034,77.33504157
713,0,1,0,1,1,0,0,1,0,0,1,39.63102941,77.33837063
115,0,0,0,0,1,1,1,0,0,1,1,39.6420368,77.34937803
1233,1,0,0,1,1,0,1,0,0,0,1,39.6541155,77.36145673
721,0,1,0,1,1,0,1,0,0,0,1,39.6546543,77.36199553
293,0,0,1,0,0,1,0,0,1,0,1,42.02794514,77.37857754
1609,1,1,0,0,1,0,0,1,0,0,1,39.67170579,77.37904702
1361,1,0,1,0,1,0,1,0,0,0,1,39.69249145,77.39983268
1058,1,0,0,0,0,1,0,0,0,1,0,44.40774273,77.4016663
416,0,0,1,1,0,1,0,0,0,0,0,44.42384535,77.41776892
36,0,0,0,0,0,1,0,0,1,0,0,46.80516619,77.44238094
564,0,1,0,0,0,1,1,0,1,0,0,42.09874082,77.44937322
1312,1,0,1,0,0,1,0,0,0,0,0,44.46024551,77.45416908
92,0,0,0,0,1,0,1,1,1,0,0,42.14840052,77.49903292
1284,1,0,1,0,0,0,0,0,1,0,0,44.51765573,77.5115793
1544,1,1,0,0,0,0,0,1,0,0,0,44.56911605,77.56303962
10,0,0,0,0,0,0,0,1,0,1,0,46.94123501,77.57844976
517,0,1,0,0,0,0,0,0,1,0,1,44.59273508,77.58665865
34,0,0,0,0,0,1,0,0,0,1,0,46.95951007,77.59672482
133,0,0,0,1,0,0,0,0,1,0,1,44.62380869,77.61773226
680,0,1,0,1,0,1,0,1,0,0,0,42.27111197,77.62174437
548,0,1,0,0,0,1,0,0,1,0,0,44.64813167,77.64205525
1225,1,0,0,1,1,0,0,1,0,0,1,39.95135068,77.65869191
1160,1,0,0,1,0,0,0,1,0,0,0,44.67341329,77.66733686
546,0,1,0,0,0,1,0,0,0,1,0,44.70519041,77.69911398
385,0,0,1,1,0,0,0,0,0,0,1,44.71048615,77.70440973
841,0,1,1,0,1,0,0,1,0,0,1,40.01747001,77.72481123
24,0,0,0,0,0,0,1,1,0,0,0,47.0896571,77.72687184
1033,1,0,0,0,0,0,0,1,0,0,1,44.74233462,77.73625819
1029,1,0,0,0,0,0,0,0,1,0,1,44.75555375,77.74947733
1353,1,0,1,0,1,0,0,1,0,0,1,40.04982898,77.7571702
392,0,0,1,1,0,0,0,1,0,0,0,44.78953215,77.78345572
327,0,0,1,0,1,0,0,0,1,1,1,40.11863779,77.82597901
402,0,0,1,1,0,0,1,0,0,1,0,42.48367456,77.83430696
1080,1,0,0,0,0,1,1,1,0,0,0,42.49343706,77.84406946
707,0,1,0,1,1,0,0,0,0,1,1,40.14882353,77.85616476
800,0,1,1,0,0,1,0,0,0,0,0,44.90722599,77.90114956
172,0,0,0,1,0,1,0,1,1,0,0,42.57207669,77.92270909
1172,1,0,0,1,0,0,1,0,1,0,0,42.57480393,77.92543633
267,0,0,1,0,0,0,0,1,0,1,1,42.57758274,77.92821514
1553,1,1,0,0,0,0,1,0,0,0,1,42.5858303,77.9364627
91,0,0,0,0,1,0,1,1,0,1,1,40.22924801,77.93658924
1156,1,0,0,1,0,0,0,0,1,0,0,44.94958539,77.94350897
529,0,1,0,0,0,0,1,0,0,0,1,44.96094758,77.95487115
1288,1,0,1,0,0,0,0,1,0,0,0,44.96096029,77.95488386
540,0,1,0,0,0,0,1,1,1,0,0,42.60457926,77.95521166
776,0,1,1,0,0,0,0,1,0,0,0,44.97337174,77.96729532
457,0,0,1,1,1,0,0,1,0,0,1,40.28794064,77.99528187
1048,1,0,0,0,0,0,1,1,0,0,0,45.00534589,77.99926946
1074,1,0,0,0,0,1,1,0,0,1,0,42.65849244,78.00912484
778,0,1,1,0,0,0,0,1,0,1,0,42.70549334,78.05612574
0,0,0,0,0,0,0,0,0,0,0,0,52.14811351,78.0719106
1113,1,0,0,0,1,0,1,1,0,0,1,40.38009716,78.08743838
1540,1,1,0,0,0,0,0,0,1,0,0,45.10159818,78.09552175
660,0,1,0,1,0,0,1,0,1,0,0,42.76853062,78.11916302
217,0,0,0,1,1,0,1,1,0,0,1,40.45738895,78.16473017
1473,1,0,1,1,1,0,0,0,0,0,1,40.52851934,78.23586057
1296,1,0,1,0,0,0,1,0,0,0,0,45.24650285,78.24042642
131,0,0,0,1,0,0,0,0,0,1,1,45.25112339,78.24504696
1857,1,1,1,0,1,0,0,0,0,0,1,40.54622968,78.25357091
961,0,1,1,1,1,0,0,0,0,0,1,40.54652431,78.25386554
137,0,0,0,1,0,0,0,1,0,0,1,45.26392031,78.25784388
1282,1,0,1,0,0,0,0,0,0,1,0,45.2909742,78.28489777
772,0,1,1,0,0,0,0,0,1,0,0,45.29579237,78.28971595
1044,1,0,0,0,0,0,1,0,1,0,0,45.31695037,78.31087395
1050,1,0,0,0,0,0,1,1,0,1,0,42.97143192,78.32206432
152,0,0,0,1,0,0,1,1,0,0,0,45.4092037,78.40312728
1281,1,0,1,0,0,0,0,0,0,0,1,45.42007386,78.41399744
290,0,0,1,0,0,1,0,0,0,1,0,45.42710051,78.42102408
345,0,0,1,0,1,0,1,1,0,0,1,40.74406327,78.4514045
141,0,0,0,1,0,0,0,1,1,0,1,43.10533177,78.45596417
117,0,0,0,0,1,1,1,0,1,0,1,40.76518488,78.47252611
110,0,0,0,0,1,1,0,1,1,1,0,40.76653357,78.4738748
180,0,0,0,1,0,1,1,0,1,0,0,43.13561315,78.48624555
1073,1,0,0,0,0,1,1,0,0,0,1,43.15026985,78.50090225
103,0,0,0,0,1,1,0,0,1,1,1,40.79402206,78.50136328
263,0,0,1,0,0,0,0,0,1,1,1,43.15463066,78.50526306
1729,1,1,0,1,1,0,0,0,0,0,1,40.80207463,78.50941586
280,0,0,1,0,0,0,1,1,0,0,0,45.51642428,78.51034785
1059,1,0,0,0,0,1,0,0,0,1,1,43.18008063,78.53071303
396,0,0,1,1,0,0,0,1,1,0,0,43.18891753,78.53954993
1537,1,1,0,0,0,0,0,0,0,0,1,45.5461409,78.54006447
615,0,1,0,0,1,1,0,0,1,1,1,38.48442771,78.54847776
169,0,0,0,1,0,1,0,1,0,0,1,43.20885831,78.55949071
49,0,0,0,0,0,1,1,0,0,0,1,45.58071442,78.57463799
641,0,1,0,1,0,0,0,0,0,0,1,45.58417761,78.57810118
165,0,0,0,1,0,1,0,0,1,0,1,43.23211243,78.58274483
1042,1,0,0,0,0,0,1,0,0,1,0,45.59780155,78.59172512
1065,1,0,0,0,0,1,0,1,0,0,1,43.25647222,78.60710462
142,0,0,0,1,0,0,0,1,1,1,0,43.25663246,78.60726486
163,0,0,0,1,0,1,0,0,0,1,1,43.26549331,78.61612571
1158,1,0,0,1,0,0,0,0,1,1,0,43.26616491,78.61679731
35,0,0,0,0,0,1,0,0,0,1,1,45.63715975,78.63108332
769,0,1,1,0,0,0,0,0,0,0,1,45.64096281,78.63488639
177,0,0,0,1,0,1,1,0,0,0,1,43.3027266,78.653359
808,0,1,1,0,0,1,0,1,0,0,0,43.35701561,78.70764801
37,0,0,0,0,0,1,0,0,1,0,1,45.72303509,78.71695867
561,0,1,0,0,0,1,1,0,0,0,1,43.37552234,78.72615474
553,0,1,0,0,0,1,0,1,0,0,1,43.40176021,78.75239261
139,0,0,0,1,0,0,0,1,0,1,1,43.41498456,78.76561696
549,0,1,0,0,0,1,0,0,1,0,1,43.41594801,78.76658041
547,0,1,0,0,0,1,0,0,0,1,1,43.4162555,78.7668879
291,0,0,1,0,0,1,0,0,0,1,1,43.4179097,78.7685421
770,0,1,1,0,0,0,0,0,0,1,0,45.78878587,78.78270944
300,0,0,1,0,0,1,0,1,1,0,0,43.46554322,78.81617562
554,0,1,0,0,0,1,0,1,0,1,0,43.50441762,78.85505002
1034,1,0,0,0,0,0,0,1,0,1,0,45.86616214,78.86008571
1153,1,0,0,1,0,0,0,0,0,0,1,45.86990451,78.86382808
1145,1,0,0,0,1,1,1,1,0,0,1,38.80430497,78.86835502
86,0,0,0,0,1,0,1,0,1,1,0,43.52074063,78.87137303
149,0,0,0,1,0,0,1,0,1,0,1,43.52391478,78.87454718
1313,1,0,1,0,0,1,0,0,0,0,1,43.52760637,78.87823877
269,0,0,1,0,0,0,0,1,1,0,1,43.52998941,78.88062181
1541,1,1,0,0,0,0,0,0,1,0,1,43.54080577,78.89143817
417,0,0,1,1,0,1,0,0,0,0,1,43.55644255,78.90707495
78,0,0,0,0,1,0,0,1,1,1,0,43.56468158,78.91531398
259,0,0,1,0,0,0,0,0,0,1,1,45.93853918,78.93246276
90,0,0,0,0,1,0,1,1,0,1,0,43.60125821,78.95189061
401,0,0,1,1,0,0,1,0,0,0,1,43.60537189,78.9560043
1286,1,0,1,0,0,0,0,0,1,1,0,43.6172765,78.9679089
1283,1,0,1,0,0,0,0,0,0,1,1,43.62974557,78.98037797
1285,1,0,1,0,0,0,0,0,1,0,1,43.64975746,79.00038986
79,0,0,0,0,1,0,0,1,1,1,1,41.31484991,79.02219113
1027,1,0,0,0,0,0,0,0,0,1,1,46.04049087,79.03441444
1035,1,0,0,0,0,0,0,1,0,1,1,43.70011059,79.05074299
801,0,1,1,0,0,1,0,0,0,0,1,43.70686331,79.05749571
1569,1,1,0,0,0,1,0,0,0,0,1,43.72531774,79.07595014
1185,1,0,0,1,0,1,0,0,0,0,1,43.72756962,79.07820202
284,0,0,1,0,0,0,1,1,1,0,0,43.73189098,79.08252338
673,0,1,0,1,0,1,0,0,0,0,1,43.73199693,79.08262933
1045,1,0,0,0,0,0,1,0,1,0,1,43.73285166,79.08348406
898,0,1,1,1,0,0,0,0,0,1,0,43.73683918,79.08747158
556,0,1,0,0,0,1,0,1,1,0,0,43.74782129,79.09845369
1162,1,0,0,1,0,0,0,1,0,1,0,43.75321103,79.10384343
87,0,0,0,0,1,0,1,0,1,1,1,41.41014022,79.11748144
25,0,0,0,0,0,0,1,1,0,0,1,46.16029984,79.15422342
432,0,0,1,1,0,1,1,0,0,0,0,43.82472,79.1753524
784,0,1,1,0,0,0,1,0,0,0,0,46.1951665,79.18909007
658,0,1,0,1,0,0,1,0,0,1,0,43.8391403,79.1897727
305,0,0,1,0,0,1,1,0,0,0,1,43.871163,79.2217954
122,0,0,0,0,1,1,1,1,0,1,0,41.51591483,79.22325606
1297,1,0,1,0,0,0,1,0,0,0,1,43.90043055,79.25106295
297,0,0,1,0,0,1,0,1,0,0,1,43.96676363,79.31739603
1584,1,1,0,0,0,1,1,0,0,0,0,44.01537886,79.36601126
390,0,0,1,1,0,0,0,0,1,1,0,44.03184248,79.38247488
674,0,1,0,1,0,1,0,0,0,1,0,44.04922965,79.39986205
93,0,0,0,0,1,0,1,1,1,0,1,41.69291871,79.40025993
150,0,0,0,1,0,0,1,0,1,1,0,44.07454031,79.42517271
184,0,0,0,1,0,1,1,1,0,0,0,44.08443038,79.43506278
154,0,0,0,1,0,0,1,1,0,1,0,44.0949422,79.4455746
804,0,1,1,0,0,1,0,0,1,0,0,44.09823576,79.44886816
276,0,0,1,0,0,0,1,0,1,0,0,46.46951882,79.46344239
1320,1,0,1,0,0,1,0,1,0,0,0,44.122314,79.4729464
39,0,0,0,0,0,1,0,0,1,1,1,44.13754588,79.48817828
118,0,0,0,0,1,1,1,0,1,1,0,41.79308551,79.50042674
404,0,0,1,1,0,0,1,0,1,0,0,44.18513037,79.53576277
109,0,0,0,0,1,1,0,1,1,0,1,41.89561873,79.60295996
107,0,0,0,0,1,1,0,1,0,1,1,41.89940275,79.60674398
298,0,0,1,0,0,1,0,1,0,1,0,44.26116979,79.61180219
525,0,1,0,0,0,0,0,1,1,0,1,44.26251523,79.61314763
785,0,1,1,0,0,0,1,0,0,0,1,44.26406788,79.61470028
1408,1,0,1,1,0,0,0,0,0,0,0,46.63818008,79.63210365
274,0,0,1,0,0,0,1,0,0,1,0,46.63923196,79.63315554
121,0,0,0,0,1,1,1,1,0,0,1,41.92740817,79.6347494
1560,1,1,0,0,0,0,1,1,0,0,0,44.28527769,79.63591009
1792,1,1,1,0,0,0,0,0,0,0,0,46.64370849,79.63763206
124,0,0,0,0,1,1,1,1,1,0,0,41.93160877,79.63895
1664,1,1,0,1,0,0,0,0,0,0,0,46.69048124,79.68440481
1351,1,0,1,0,1,0,0,0,1,1,1,39.67721767,79.74126772
619,0,1,0,0,1,1,0,1,0,1,1,39.68456306,79.74861311
1228,1,0,0,1,1,0,0,1,1,0,0,42.05591055,79.76325178
896,0,1,1,1,0,0,0,0,0,0,0,46.77323735,79.76716093
604,0,1,0,0,1,0,1,1,1,0,0,42.07622347,79.7835647
1131,1,0,0,0,1,1,0,1,0,1,1,39.72541763,79.78946768
816,0,1,1,0,0,1,1,0,0,0,0,44.44773732,79.79836972
235,0,0,0,1,1,1,0,1,0,1,1,39.73572929,79.79977934
1542,1,1,0,0,0,0,0,0,1,1,0,44.5247247,79.8753571
1638,1,1,0,0,1,1,0,0,1,1,0,39.81746409,79.88151415
1289,1,0,1,0,0,0,0,1,0,0,1,44.53922053,79.88985293
722,0,1,0,1,1,0,1,0,0,1,0,42.19316592,79.90050714
1049,1,0,0,0,0,0,1,1,0,0,1,44.55151623,79.90214864
537,0,1,0,0,0,0,1,1,0,0,1,44.5637833,79.9144157
591,0,1,0,0,1,0,0,1,1,1,1,39.86439583,79.92844588
843,0,1,1,0,1,0,0,1,0,1,1,39.88637962,79.95042968
1103,1,0,0,0,1,0,0,1,1,1,1,39.9012361,79.96528615
839,0,1,1,0,1,0,0,0,1,1,1,39.90532932,79.96937937
599,0,1,0,0,1,0,1,0,1,1,1,39.90926672,79.97331677
459,0,0,1,1,1,0,0,1,0,1,1,39.90939689,79.97344695
460,0,0,1,1,1,0,0,1,1,0,0,42.27347062,79.98081184
219,0,0,0,1,1,0,1,1,0,1,1,39.92519898,79.98924904
26,0,0,0,0,0,0,1,1,0,1,0,46.99762413,79.9915477
1548,1,1,0,0,0,0,0,1,1,0,0,44.65732142,80.00795382
60,0,0,0,0,0,1,1,1,1,0,0,44.67041623,80.02104863
294,0,0,1,0,0,1,0,0,1,1,0,44.67513917,80.02577157
486,0,0,1,1,1,1,0,0,1,1,0,39.96363088,80.02768094
22,0,0,0,0,0,0,1,0,1,1,0,47.05975456,80.05367813
652,0,1,0,1,0,0,0,1,1,0,0,44.72235611,80.07298851
167,0,0,0,1,0,1,0,0,1,1,1,42.39112782,80.09846905
1545,1,1,0,0,0,0,0,1,0,0,1,44.77693348,80.12756588
363,0,0,1,0,1,1,0,1,0,1,1,40.13080255,80.1948526
371,0,0,1,0,1,1,1,0,0,1,1,40.13949942,80.20354948
1161,1,0,0,1,0,0,0,1,0,0,1,44.85906569,80.20969809
1133,1,0,0,0,1,1,0,1,1,0,1,40.16066601,80.22471606
1046,1,0,0,0,0,0,1,0,1,1,0,44.8765061,80.2271385
629,0,1,0,0,1,1,1,0,1,0,1,40.16685091,80.23090097
742,0,1,0,1,1,1,0,0,1,1,0,40.19916657,80.26321663
1115,1,0,0,0,1,0,1,1,0,1,1,40.20223542,80.26628547
1635,1,1,0,0,1,1,0,0,0,1,1,40.2107802,80.27483025
869,0,1,1,0,1,1,0,0,1,0,1,40.21153514,80.27558519
1052,1,0,0,0,0,0,1,1,1,0,0,44.92830404,80.27893644
1556,1,1,0,0,0,0,1,0,1,0,0,44.94726044,80.29789284
1381,1,0,1,0,1,1,0,0,1,0,1,40.23583549,80.29988554
1637,1,1,0,0,1,1,0,0,1,0,1,40.23625558,80.30030564
458,0,0,1,1,1,0,0,1,0,1,0,42.60906333,80.31640455
483,0,0,1,1,1,1,0,0,0,1,1,40.25727482,80.32132487
485,0,0,1,1,1,1,0,0,1,0,1,40.26043003,80.32448008
1619,1,1,0,0,1,0,1,0,0,1,1,40.27234962,80.33639967
741,0,1,0,1,1,1,0,0,1,0,1,40.27575988,80.33980994
557,0,1,0,0,0,1,0,1,1,0,1,42.63310814,80.34044937
1141,1,0,0,0,1,1,1,0,1,0,1,40.27886074,80.34291079
1355,1,0,1,0,1,0,0,1,0,1,1,40.28100826,80.34505831
717,0,1,0,1,1,0,0,1,1,0,1,40.28546725,80.3495173
1796,1,1,1,0,0,0,0,0,1,0,0,45.00446157,80.35509397
1612,1,1,0,0,1,0,0,1,1,0,0,42.64959913,80.35694036
1505,1,0,1,1,1,1,0,0,0,0,1,40.30166449,80.36571455
1237,1,0,0,1,1,0,1,0,1,0,1,40.30368142,80.36773147
1606,1,1,0,0,1,0,0,0,1,1,0,42.66363951,80.37098074
408,0,0,1,1,0,0,1,1,0,0,0,45.076847,80.4274794
1858,1,1,1,0,1,0,0,0,0,1,0,42.73549487,80.4428361
365,0,0,1,0,1,1,0,1,1,0,1,40.37884848,80.44289853
237,0,0,0,1,1,1,0,1,1,0,1,40.38158121,80.44563127
1860,1,1,1,0,1,0,0,0,1,0,0,42.74851227,80.4558535
1363,1,0,1,0,1,0,1,0,0,1,1,40.41101562,80.47506568
1076,1,0,0,0,0,1,1,0,1,0,0,45.12625579,80.47688819
551,0,1,0,0,0,1,0,0,1,1,1,42.77311072,80.48045195
802,0,1,1,0,0,1,0,0,0,1,0,45.13270607,80.48333847
245,0,0,0,1,1,1,1,0,1,0,1,40.42396594,80.48801599
1068,1,0,0,0,0,1,0,1,1,0,0,45.13777633,80.48840874
1576,1,1,0,0,0,1,0,1,0,0,0,45.14396775,80.49460015
469,0,0,1,1,1,0,1,0,1,0,1,40.43215314,80.49620319
1861,1,1,1,0,1,0,0,0,1,0,1,40.43505122,80.49910128
1733,1,1,0,1,1,0,0,0,1,0,1,40.43997387,80.50402392
1253,1,0,0,1,1,1,0,0,1,0,1,40.44390368,80.50795374
1139,1,0,0,0,1,1,1,0,0,1,1,40.44745238,80.51150243
851,0,1,1,0,1,0,1,0,0,1,1,40.45505474,80.51910479
1611,1,1,0,0,1,0,0,1,0,1,1,40.46999662,80.53404667
1731,1,1,0,1,1,0,0,0,0,1,1,40.47877954,80.54282959
739,0,1,0,1,1,1,0,0,0,1,1,40.48062583,80.54467588
965,0,1,1,1,1,0,0,0,1,0,1,40.48488005,80.54893011
867,0,1,1,0,1,1,0,0,0,1,1,40.48869356,80.55274361
993,0,1,1,1,1,1,0,0,0,0,1,40.49165612,80.55570617
838,0,1,1,0,1,0,0,0,1,1,0,42.85887084,80.56621206
1394,1,0,1,0,1,1,1,0,0,1,0,40.50479469,80.56884474
1621,1,1,0,0,1,0,1,0,1,0,1,40.50610571,80.57015577
1188,1,0,0,1,0,1,0,0,1,0,0,45.21996203,80.57059443
870,0,1,1,0,1,1,0,0,1,1,0,40.51509706,80.57914712
1038,1,0,0,0,0,0,0,1,1,1,0,45.23163589,80.58226829
711,0,1,0,1,1,0,0,0,1,1,1,40.52536292,80.58941298
231,0,0,0,1,1,1,0,0,1,1,1,40.52685171,80.59090176
1365,1,0,1,0,1,0,1,0,1,0,1,40.53558086,80.59963092
1475,1,0,1,1,1,0,0,0,0,1,1,40.54328899,80.60733904
725,0,1,0,1,1,0,1,0,1,0,1,40.54725363,80.61130368
1424,1,0,1,1,0,0,1,0,0,0,0,45.26390112,80.61453352
334,0,0,1,0,1,0,0,1,1,1,0,42.90777715,80.61511838
531,0,1,0,0,0,0,1,0,0,1,1,45.26705456,80.61768696
1357,1,0,1,0,1,0,0,1,1,0,1,40.55817462,80.62222467
1222,1,0,0,1,1,0,0,0,1,1,0,42.91648075,80.62382198
1382,1,0,1,0,1,1,0,0,1,1,0,40.57190123,80.63595128
842,0,1,1,0,1,0,0,1,0,1,0,42.932724,80.64006523
51,0,0,0,0,0,1,1,0,0,1,1,45.2946023,80.6452347
996,0,1,1,1,1,1,0,0,1,0,0,40.58504083,80.64909088
746,0,1,0,1,1,1,0,1,0,1,0,40.58828593,80.65233598
754,0,1,0,1,1,1,1,0,0,1,0,40.59348599,80.65753605
1043,1,0,0,0,0,0,1,0,0,1,1,45.30752544,80.65815784
1889,1,1,1,0,1,1,0,0,0,0,1,40.59753709,80.66158715
745,0,1,0,1,1,1,0,1,0,0,1,40.59784258,80.66189263
1474,1,0,1,1,1,0,0,0,0,1,0,42.95617675,80.66351797
1761,1,1,0,1,1,1,0,0,0,0,1,40.60032128,80.66437134
881,0,1,1,0,1,1,1,0,0,0,1,40.60309488,80.66714493
1266,1,0,0,1,1,1,1,0,0,1,0,40.60518472,80.66923477
373,0,0,1,0,1,1,1,0,1,0,1,40.61017283,80.67422288
215,0,0,0,1,1,0,1,0,1,1,1,40.61026687,80.67431693
627,0,1,0,0,1,1,1,0,0,1,1,40.61137694,80.67542699
497,0,0,1,1,1,1,1,0,0,0,1,40.61307371,80.67712376
1379,1,0,1,0,1,1,0,0,0,1,1,40.61434325,80.6783933
621,0,1,0,0,1,1,0,1,1,0,1,40.61589734,80.67994739
853,0,1,1,0,1,0,1,0,1,0,1,40.61596254,80.6800126
1251,1,0,0,1,1,1,0,0,0,1,1,40.61821991,80.68226997
873,0,1,1,0,1,1,0,1,0,0,1,40.62136442,80.68541448
630,0,1,0,0,1,1,1,0,1,1,0,40.62243247,80.68648253
489,0,0,1,1,1,1,0,1,0,0,1,40.62531615,80.6893662
1393,1,0,1,0,1,1,1,0,0,0,1,40.62724787,80.69129792
214,0,0,0,1,1,0,1,0,1,1,0,42.98453316,80.69187438
1649,1,1,0,0,1,1,1,0,0,0,1,40.63702343,80.70107349
1385,1,0,1,0,1,1,0,1,0,0,1,40.63869293,80.70274298
1265,1,0,0,1,1,1,1,0,0,0,1,40.64096049,80.70501054
633,0,1,0,0,1,1,1,1,0,0,1,40.64222205,80.7062721
359,0,0,1,0,1,1,0,0,1,1,1,40.65023071,80.71428076
424,0,0,1,1,0,1,0,1,0,0,0,45.36480174,80.71543414
1258,1,0,0,1,1,1,0,1,0,1,0,40.65277621,80.71682626
1257,1,0,0,1,1,1,0,1,0,0,1,40.65396802,80.71801807
1386,1,0,1,0,1,1,0,1,0,1,0,40.65882143,80.72287149
1641,1,1,0,0,1,1,0,1,0,0,1,40.66303881,80.72708886
753,0,1,0,1,1,1,1,0,0,0,1,40.66437364,80.72842369
1127,1,0,0,0,1,1,0,0,1,1,1,40.66547492,80.72952498
238,0,0,0,1,1,1,0,1,1,1,0,40.66760739,80.73165744
882,0,1,1,0,1,1,1,0,0,1,0,40.66965062,80.73370067
1650,1,1,0,0,1,1,1,0,0,1,0,40.67971079,80.74376084
246,0,0,0,1,1,1,1,0,1,1,0,40.68272139,80.74677145
1226,1,0,0,1,1,0,0,1,0,1,0,43.04000067,80.7473419
1170,1,0,0,1,0,0,1,0,0,1,0,45.40384305,80.75447545
874,0,1,1,0,1,1,0,1,0,1,0,40.69431318,80.75836324
1416,1,0,1,1,0,0,0,1,0,0,0,45.40856841,80.75920081
455,0,0,1,1,1,0,0,0,1,1,1,40.69530456,80.75935461
1292,1,0,1,0,0,0,0,1,1,0,0,45.41589458,80.76652698
490,0,0,1,1,1,1,0,1,0,1,0,40.70326189,80.76731194
250,0,0,0,1,1,1,1,1,0,1,0,40.71484316,80.77889322
1134,1,0,0,0,1,1,0,1,1,1,0,40.71709242,80.78114248
676,0,1,0,1,0,1,0,0,1,0,0,45.43052004,80.78115244
243,0,0,0,1,1,1,1,0,0,1,1,40.7175714,80.78162145
58,0,0,0,0,0,1,1,1,0,1,0,45.44061089,80.79124329
1317,1,0,1,0,0,1,0,0,1,0,1,43.08644242,80.79378365
1354,1,0,1,0,1,0,0,1,0,1,0,43.09390733,80.80124856
249,0,0,0,1,1,1,1,1,0,0,1,40.73728806,80.80133811
1362,1,0,1,0,1,0,1,0,0,1,0,43.101998,80.80933922
634,0,1,0,0,1,1,1,1,0,1,0,40.76755644,80.8316065
1508,1,0,1,1,1,1,0,0,1,0,0,40.7702661,80.83431615
876,0,1,1,0,1,1,0,1,1,0,0,40.77082236,80.83487242
994,0,1,1,1,1,1,0,0,0,1,0,40.77082619,80.83487625
1506,1,0,1,1,1,1,0,0,0,1,0,40.77334959,80.83739964
278,0,0,1,0,0,0,1,0,1,1,0,45.48680072,80.83743312
1000,0,1,1,1,1,1,0,1,0,0,0,40.77436926,80.83841932
1896,1,1,1,0,1,1,0,1,0,0,0,40.77717592,80.84122598
1864,1,1,1,0,1,0,0,1,0,0,0,43.13747569,80.84481692
1984,1,1,1,1,1,0,0,0,0,0,0,43.13928394,80.84662517
1476,1,0,1,1,1,0,0,0,1,0,0,43.14277877,80.85012
884,0,1,1,0,1,1,1,0,1,0,0,40.78782676,80.85187682
1890,1,1,1,0,1,1,0,0,0,1,0,40.78792572,80.85197578
2016,1,1,1,1,1,1,0,0,0,0,0,40.79029664,80.85434669
498,0,0,1,1,1,1,1,0,0,1,0,40.79190484,80.85595489
1480,1,0,1,1,1,0,0,1,0,0,0,43.14940767,80.8567489
500,0,0,1,1,1,1,1,0,1,0,0,40.79748928,80.86153933
1488,1,0,1,1,1,0,1,0,0,0,0,43.15648647,80.86382769
492,0,0,1,1,1,1,0,1,1,0,0,40.80056106,80.86461111
622,0,1,0,0,1,1,0,1,1,1,0,40.80134057,80.86539062
270,0,0,1,0,0,0,0,1,1,1,0,45.51569403,80.86632643
1613,1,1,0,0,1,0,0,1,1,0,1,40.80422481,80.86827486
1892,1,1,1,0,1,1,0,0,1,0,0,40.80494511,80.86899517
366,0,0,1,0,1,1,0,1,1,1,0,40.80579641,80.86984647
1388,1,0,1,0,1,1,0,1,1,0,0,40.80621837,80.87026843
888,0,1,1,0,1,1,1,1,0,0,0,40.80651575,80.87056581
378,0,0,1,0,1,1,1,1,0,1,0,40.81244821,80.87649827
504,0,0,1,1,1,1,1,1,0,0,0,40.81363417,80.87768422
1400,1,0,1,0,1,1,1,1,0,0,0,40.81940751,80.88345756
1904,1,1,1,0,1,1,1,0,0,0,0,40.82179307,80.88584313
1364,1,0,1,0,1,0,1,0,1,0,0,43.18045779,80.88779902
964,0,1,1,1,1,0,0,0,1,0,0,43.18305206,80.89039328
466,0,0,1,1,1,0,1,0,0,1,0,43.18523629,80.89257752
1872,1,1,1,0,1,0,1,0,0,0,0,43.18703804,80.89437927
1356,1,0,1,0,1,0,0,1,1,0,0,43.18881347,80.8961547
1644,1,1,0,0,1,1,0,1,1,0,0,40.83213167,80.89618172
1396,1,0,1,0,1,1,1,0,1,0,0,40.83506748,80.89911753
468,0,0,1,1,1,0,1,0,1,0,0,43.19178338,80.8991246
852,0,1,1,0,1,0,1,0,1,0,0,43.20077667,80.9081179
1268,1,0,0,1,1,1,1,0,1,0,0,40.85022292,80.91427298
