0.000000000000000000e+00 nan 1.473974489466951254e-01 1.762222428644134864e-01 9.982114225485436143e-02 4.160880823265501738e-02 6.044775413933451552e-02 3.962150142147952830e-02 4.046595704778829794e-02 1.746622235310163126e-02 1.389785216160702858e-02 1.383670439122558320e-02 5.685987519385279562e-03 9.211152428327554209e-03 6.651812349720176432e-03 5.968649743599578096e-03 1.982989670236599399e-03 3.853135188606871160e-03 1.269794778801669726e-03 1.408299189850354630e-03 4.811654596119102493e-04 4.573569067537963054e-04 2.123369473706090255e-04 2.676378877845997806e-04 1.715532342958725953e-04 8.398080673676853981e-05 1.382445356729886050e-05 2.455406449460254426e-04 2.480785629235671475e-05 2.646304923502388180e-05 2.413460595201464575e-05 1.435081752829743387e-05 8.624285432226203797e-06 7.694791215969589725e-06 1.291977312489164096e-05 1.402962208204940548e-06 5.101508840556968288e-06 1.084578481644797409e-06 9.075048131061893266e-07 6.662867380623702570e-07 2.967925799932423591e-07 1.037588150972030395e-07 2.370272366355892025e-07 3.429336998245187971e-07 9.403850281132098530e-08 4.386153234368940033e-07 2.674330900185364480e-08 1.271816292786036197e-08 1.053997437073641509e-08 3.752060188120042743e-08 9.986970254423693233e-10 8.877896490158178851e-09 2.096304753673938566e-09 2.472402393226408342e-08 3.900288483221922803e-10 7.713801774479457231e-10 2.932573571619969038e-09 4.425370338203509868e-11 1.350041466294004725e-11 9.098845921159805745e-11 3.717586346779639936e-11 5.728245263236590243e-12 2.580836473413640948e-10 2.236349041392712637e-11 1.478671594359687314e-11 1.948994422535146257e-12 1.496143913628774542e-12 3.562104423111688498e-12 3.028588434224384999e-12 1.849546083921914638e-13 2.258571948861894749e-13 4.719092210157606969e-13 2.648791477314061703e-14 1.869059513762512467e-13 4.615469439774632988e-14 4.473078168307070140e-14 1.404663116494132829e-14 1.504535278827081543e-14 8.613105789594203656e-15 3.061716282783314425e-16 2.173440813724503348e-15 6.658874979338741250e-15 3.944250474414047293e-16 1.645455069337416418e-16 1.195255372763582356e-16 1.297984100172873437e-16 6.283194156916703118e-17 3.427219051778141565e-17 1.373054653051247024e-17 1.726771243332322089e-17 1.970533893289349372e-18 1.334259802848324932e-18 6.156709599838434662e-19 3.623463930062885357e-19 2.374814764239131058e-19 6.617193755597843835e-20 2.657167701540241555e-20 2.186948897463822899e-20 8.378368713990103261e-21 3.543748523158746393e-21
0.000000000000000000e+00 3.105190555270831432e-01 1.840777820673387966e-01 1.759679045736681768e-01 1.025102784757810359e-01 7.031139485750891038e-02 3.882917229150280314e-02 3.094354958447988885e-02 2.015361807318659035e-02 2.593447901645884457e-02 1.233481275172735106e-02 1.467141576782066657e-02 1.131629296237121954e-02 8.302048118172162400e-03 4.861575644910268341e-03 2.313897890385775615e-03 5.581747793983626860e-03 7.290219657558051321e-04 9.272601961314826460e-04 3.986061133138267716e-04 2.693851926679489473e-04 5.693107372287181320e-04 3.088297001247265793e-04 5.197471021789237789e-05 9.242792121981678014e-05 3.689393914708583738e-05 9.617547419097728959e-05 1.505897417227025016e-05 5.709092460360867661e-06 3.028312686295839580e-05 1.688008163129997156e-06 1.091279838858513377e-06 7.446676903615108513e-07 3.117310538388610774e-06 3.168306995991288883e-06 3.538466912051821815e-06 1.555929368326451812e-07 1.485944111088395207e-07 6.622368545419130209e-08 1.906773873297219031e-07 3.686033077129054758e-07 4.348963761951095853e-08 5.780359716887525816e-09 1.382479603918379298e-08 4.555616187747537372e-09 6.298140597524607457e-08 2.418394588329469808e-09 2.155496353009294159e-09 2.917872327437556811e-09 8.150863043584548528e-10 3.695061921755633702e-10 5.601389388049054202e-09 2.845232738120079351e-10 6.483607061344651148e-11 1.177303778449292719e-09 1.388408066726202822e-10 3.939923784993805849e-10 1.559934382902585395e-11 2.311200363188427582e-10 1.216179396819526563e-11 8.956497128910070246e-12 1.079143104630149493e-12 5.499559715658959825e-13 4.667045252933903282e-13 7.370221238818994396e-13 1.368115931011854434e-13 1.330753954590757502e-13 3.093787956321840282e-14 6.506748125365563389e-13 5.687621970419265247e-14 7.150182327250452267e-15 1.551840355922400261e-13 3.056886446842559879e-15 7.012938481875405966e-16 3.537360714853435388e-15 5.209080289322994225e-16 4.510955675046381894e-16 4.410226384256753041e-17 2.193820222881259955e-16 2.347921284867930844e-16 3.735901505131239755e-17 2.691121648438316196e-17 1.673750734585746419e-17 3.984349329455453854e-18 8.357855509548087352e-19 2.899464032529429489e-18 5.858510836639519146e-19 1.576024119460898081e-18 1.414946972512078924e-19 7.134036683104753124e-20 3.509303866862107499e-20 1.842402771563714486e-20 9.355845684524464306e-21 2.946096947993773440e-21 1.139515411875612254e-21 1.038292617791796804e-21 3.012373830230479923e-22 1.552742695098530519e-22 6.694373047604937517e-23 2.145374919079951144e-23
0.000000000000000000e+00 2.257342389433700525e-01 1.989831417420220849e-01 1.633103423515645247e-01 8.514347326042522035e-02 7.089625543577368627e-02 5.078829761500780471e-02 4.012642711626721731e-02 1.999983490964031552e-02 2.151104969319251117e-02 1.507681072655021014e-02 4.605312527714968372e-03 4.100665398761650302e-03 4.063089833184304299e-03 1.381638643570700124e-03 1.157222653028015845e-03 1.069802056800501708e-03 6.928117641040482111e-03 2.193970329280218057e-03 3.450770449351806880e-04 8.222975648151073546e-05 6.210923687071389125e-05 3.820076840079754399e-04 2.569868635654205162e-04 2.861242510284523789e-04 2.339781214824193406e-05 1.403937525153093455e-05 1.222124726090047893e-05 1.620095531777569582e-05 9.695041614445292741e-06 1.095969430149074260e-04 5.509322340010005220e-06 2.908688953836763356e-06 3.564877537240523259e-07 9.341880144067535893e-06 2.792102977692824055e-07 1.546001679241707471e-07 3.773353920064406031e-07 7.006972369074925180e-07 3.806979536084291132e-07 1.995401147615202219e-08 1.385955471796385393e-07 1.390604395360404796e-08 3.931678288377573164e-09 4.020431043559339174e-09 3.466740649952739619e-09 6.845959000298452241e-10 1.307783724149541651e-09 1.057821855369862918e-09 1.323089462735260893e-07 3.408288996836112859e-09 1.711748625185817992e-10 2.692989130570031124e-10 1.298015179165979841e-11 4.851027904861992692e-11 2.186095596854802058e-12 1.345309631764338763e-11 1.172208963258317945e-12 8.139540854059072762e-13 2.087992103694290269e-12 1.086975281055147450e-12 3.437647634226986819e-13 2.108859608555598833e-13 1.556080936009470827e-13 6.561209699647491386e-11 1.000918478294489960e-14 2.872383859261766256e-14 6.485881751041153998e-14 2.038602170885180701e-14 5.524417816519255722e-15 1.656310828709844788e-14 5.892766002389476045e-14 6.719072592829933645e-15 1.398891134729199563e-16 2.784303535215767516e-16 1.791879250862043164e-16 3.256193069990920535e-17 2.470543399837665047e-17 1.510045450882413482e-16 1.767014178038404290e-17 3.571707057405766761e-18 3.483281814569360404e-18 4.150332770743574725e-19 2.035233691502960825e-18 1.082312886451749277e-19 8.527619938333081581e-19 3.526792886069372533e-20 5.811703534305438133e-20 1.033574662116703946e-20 1.106125271344685241e-20 1.164800717232771025e-21 2.122214167687430036e-21 1.972650489025030141e-21 2.469449811871125537e-22 8.959653510732104357e-23 5.151772084953108419e-23 2.055950049055310497e-23 7.322548449525524288e-24 4.072076261656283842e-24 1.389668651365583105e-24
0.000000000000000000e+00 2.508731464982911219e-01 1.874225604705826720e-01 1.512701830421458449e-01 1.270084066340516071e-01 7.011596262219842168e-02 9.470438166718174455e-02 5.815759310622913708e-02 2.041479139243581806e-02 3.232781195122352152e-02 1.733777639817092597e-02 9.773507049228122301e-03 1.048265655185089823e-02 2.581883947118293176e-03 4.230534201895110209e-03 1.509564783250462233e-03 2.303818538318560746e-03 1.242233447892490813e-03 5.270445761118287657e-04 1.024957378919103728e-03 2.599734312872583339e-04 2.830775299223088474e-04 1.995522403033639077e-04 1.917174640552561302e-04 2.300536766556131069e-04 5.406763622980504183e-05 1.529779131054292559e-05 5.369871731838784119e-05 3.336465124778566026e-05 6.873878154695695802e-06 2.150969463791424670e-05 8.529434990088309221e-06 4.780936970087558115e-06 5.423168588332019970e-06 2.228714654406001895e-06 2.387259583661021574e-06 1.049065715481898303e-06 1.980357339826187111e-06 2.307918331348687958e-06 2.624332787154493774e-07 1.951812287143759269e-07 1.953687956689790032e-07 2.004780628041161339e-07 6.742355759167394740e-09 1.315230292150513406e-08 1.258880257655509851e-08 3.198424543502227048e-08 1.277719265341046027e-07 1.095584651795479198e-08 9.711653258872224130e-09 1.936475816307768812e-09 1.960189743193938847e-08 4.194673879782788232e-10 4.574004071835516115e-10 2.994061584430851066e-10 5.130108742031845047e-10 7.180696667964943665e-10 2.186540692470640427e-11 1.139758555850484605e-11 1.901780554018950301e-11 9.306929427688545682e-12 2.068037721269164981e-11 1.454372517964421030e-11 4.330899206631923789e-12 1.176743158134524732e-12 9.091028091983893053e-13 8.005347644799596338e-13 1.826216473232614119e-13 4.384313069729011805e-14 4.788841088695906510e-13 1.251818888922813056e-14 8.978136936812291005e-14 1.731418190814282628e-14 1.481635691381505892e-14 4.535193669312841459e-14 9.879642968720673503e-15 1.822714472244171593e-15 6.086504062893492355e-16 3.874725154407113973e-16 7.014644257409192201e-16 6.358304355557724662e-16 8.896451151568622914e-17 7.477555947612217145e-17 5.198693211419516730e-17 6.190600110173186100e-18 2.269190996633812797e-17 3.738768874939173039e-18 9.772036587903299123e-18 2.177768291871061843e-18 5.080329553210481979e-19 1.507219484417957441e-18 8.898936089316014001e-20 4.344026533222371247e-20 4.461532579848025440e-20 3.162063385616185023e-20 6.065077821848102249e-21 6.047384158127316740e-21 1.786421468552662355e-21 7.283230182885852117e-22 3.116795626847310167e-22
0.000000000000000000e+00 2.383663511561063819e-01 1.757876822268081007e-01 1.092741128894821334e-01 7.672013072992971139e-02 9.120938740655935850e-02 3.727206833573385586e-02 3.092547518487586203e-02 2.430295812405360717e-02 1.069872428867040676e-02 6.945224308549486150e-03 1.177061969076289086e-02 9.539233984188408982e-03 3.844079321166373690e-03 3.219556632287299928e-03 1.414911598994600915e-03 4.470946370110994751e-03 6.914754113955372001e-04 1.233596124267964623e-03 6.525501328906316637e-04 1.819418321642074412e-04 2.630569441786650585e-04 1.421145179306764167e-04 2.114949217303170224e-04 6.314522683547297796e-05 1.020036645292864082e-04 5.553257336181484344e-05 1.574871180846315014e-05 3.979404887449525648e-05 9.442089946564074328e-06 2.316932584735439571e-06 7.713453604630870746e-06 1.224707240229204687e-06 4.566557054181248001e-06 4.877928086996970428e-06 1.524379335814376934e-06 1.059067109001750567e-06 5.560039334770881597e-07 2.672131248605197484e-07 1.192088961366727883e-07 1.405215544213491969e-07 3.311509974894406782e-08 6.049352628192209523e-09 3.322557060564034737e-08 8.354212788784956117e-09 1.345168058016608517e-09 3.363036970080946598e-09 4.842693393518588882e-10 2.218066791419519628e-09 2.296365848372341739e-09 4.338112524652475785e-10 2.037130926552739616e-10 2.065415226039386577e-10 5.057018712890658357e-11 1.111695077367899814e-10 4.847993621167665494e-11 4.984039565385167592e-11 7.892252007487390876e-12 2.171035795396740446e-10 2.505279984913793478e-11 5.135362277644761518e-12 8.302742554968513339e-13 7.190180554409201314e-12 2.668068788731271233e-13 1.685503607250672556e-12 7.135005461111679239e-13 1.033298066322704695e-14 2.076098508193883330e-13 1.299774339759464383e-14 4.232841497604907471e-14 1.002621216839722365e-14 3.520710018176988170e-15 1.268069044752380988e-15 7.162412972828141109e-16 3.603528486947157087e-15 6.440319109345456527e-16 8.291727811453037009e-17 4.614379557722760251e-16 1.481351595958636847e-16 5.822711686003606560e-18 1.730023122861990075e-17 3.672355920862428970e-18 1.477399750246262864e-17 7.104812668402050923e-19 4.075905689780840440e-19 1.082840768686338049e-18 3.223908830760417972e-19 2.556359891139995486e-19 5.224815936365348548e-20 1.527288107588005925e-19 1.611474020391005429e-20 1.167230244069037272e-20 3.213017639318434950e-21 1.504071272832053980e-21 9.117301732745485587e-22 2.725409156264663210e-22 8.088502543654381713e-23 4.708205137381138331e-23 1.297622842280957819e-23 5.763601380308536325e-24
0.000000000000000000e+00 4.916329122041840360e-01 5.080095176431279613e-01 4.239652577146685308e-01 4.599233143097240517e-01 4.245955388128475061e-01 4.792325154639539009e-01 4.245148537419952128e-01 4.074538609851042215e-01 3.658333515252360502e-01 3.608454661665486118e-01 3.626174516914290047e-01 3.697693912431618823e-01 3.345025182521350060e-01 3.807681356992446697e-01 3.225107651438079981e-01 3.175243415662116209e-01 3.113488502318591533e-01 2.377850412237562105e-01 3.097789553285006936e-01 2.684486915847435484e-01 2.542270101573330110e-01 2.689935218564816766e-01 2.290128086932212148e-01 2.783080681196124506e-01 2.150870021179155656e-01 1.669227738431435792e-01 1.874678067604019505e-01 1.852389080761508156e-01 1.798536696441352667e-01 1.993879389719802053e-01 1.786743958500535134e-01 1.863823218658125502e-01 1.670596676622525534e-01 1.347243104439434236e-01 1.805774975304842711e-01 1.351849452099209703e-01 1.424233899338028797e-01 1.342759126544569859e-01 1.221549091921502739e-01 8.756162701550058991e-02 1.287945536650820788e-01 1.407703205644798838e-01 1.130222341692783128e-01 9.370191325755605760e-02 1.054517456829587030e-01 8.126316004169359397e-02 5.119721633537165084e-02 6.497386626461928993e-02 6.529353921770278402e-02 6.500019955149168027e-02 6.820460896683763763e-02 4.573584434415733924e-02 5.036380300128475568e-02 6.479522957650128701e-02 5.412505824056051268e-02 5.444513570929333107e-02 5.119589796597270176e-02 3.826799760903485531e-02 4.248742102468096998e-02 4.233294763203404587e-02 3.563798361858625668e-02 3.581978078290265488e-02 2.903400671090132501e-02 3.696873209285592154e-02 1.863207587600146722e-02 2.880977694349277918e-02 2.595930693717288587e-02 2.500402625321198127e-02 2.691362789878161757e-02 1.943963192707145668e-02 1.766668992813176867e-02 3.031018294913597963e-02 1.693790364241321358e-02 1.353013593695598198e-02 1.409116842979721111e-02 1.155575722306854611e-02 1.334661602926670403e-02 1.019233341773227025e-02 9.421535901495492818e-03 8.918065594827695106e-03 8.684280024122909350e-03 7.910261631591258488e-03 7.851898907765716279e-03 7.200545580005685876e-03 7.735274042738964594e-03 5.888579296402295625e-03 5.391897622873284730e-03 5.650317929739401106e-03 5.306288021275693163e-03 4.189976068577625119e-03 4.253711266237544461e-03 4.269725646863737310e-03 3.472145728394838201e-03 2.844410554174592407e-03 2.846721768175983734e-03 2.592117750782541724e-03 2.318449669451758555e-03 2.042944174704904286e-03 1.841123418758400850e-03
0.000000000000000000e+00 2.697056693729735222e-01 1.490540409711471892e-01 1.133802961057343295e-01 6.863262382053374189e-02 4.337827675757477408e-02 2.012774746674849194e-02 1.323723969481196798e-02 9.208268721244868005e-03 3.634035613677709647e-03 4.680507134950995241e-03 1.540709205521173780e-03 5.308474870438188850e-04 1.456992156660763841e-03 5.729303156237076488e-04 9.441959964124235945e-04 7.289752810363684722e-05 1.980591665725660929e-04 2.651059752939962565e-05 1.583022694205127583e-04 2.992561707005039393e-05 1.616165970083614404e-05 1.105548992865397313e-05 7.210118764537774967e-06 1.987073738899439536e-06 2.291025910165435628e-06 1.025145940560925898e-06 2.010751881982671427e-06 7.113487398866313724e-07 1.962649706736740900e-07 3.733684220109184950e-06 1.231586340902060843e-08 7.035919790990047525e-08 1.166920714592236436e-08 7.923500406171857501e-08 1.028381900460331290e-09 2.978089228490371687e-10 1.634451239016530868e-09 3.496025345366008621e-09 2.056560897950290342e-09 3.592776352273247988e-09 9.760941675970554969e-11 4.837856152603100417e-11 9.740242423743121972e-12 3.179283322706329197e-12 1.743144445603259108e-12 1.189248403177808165e-11 1.687914822591225603e-13 4.759031103868600937e-13 5.557716991620391153e-13 1.106588417549395068e-14 9.162019851741798957e-14 3.602553477430463959e-13 1.526027333359919599e-14 3.391260736919075013e-15 4.448947891991830624e-16 2.519327552075982436e-16 4.570284153689354963e-16 2.716852199161527986e-15 3.364146583382463069e-15 1.096945564384915307e-15 1.701544799315642170e-16 5.955614100062059694e-16 9.980686912935550359e-17 1.817638488452088468e-16 1.220812920545538754e-18 9.205727899794514094e-18 1.106947062892238841e-18 5.813934041597872069e-19 7.835026223799560249e-20 7.767352811331751020e-20 1.645401252721304323e-20 2.174346546409932393e-20 7.695335861655172809e-21 1.681538745696748621e-21 2.899614100040867983e-21 5.772683690919020963e-21 1.249191116491953711e-21 4.321135567069285284e-21 1.927100410200654563e-22 1.260149690067220235e-22 1.830563523900141041e-23 5.238710088092799175e-24 7.239635340756766847e-25 3.192710780723660727e-24 8.795168805502307103e-25 1.207446002727539918e-25 8.581209827089739581e-26 1.712412979242019769e-26 4.862199224777046241e-27 5.571139036014374066e-26 1.857683019674906130e-27 4.601064821372038194e-28 1.638291158467359517e-28 8.119709755041934142e-29 2.438175092136621092e-29 9.951809353621801374e-30 2.448417056082587651e-30 7.318899060866534153e-31 2.214996939107090284e-31
0.000000000000000000e+00 2.758307287798728580e-01 1.253708775896128225e-01 9.881556295142496227e-02 6.070902061633084990e-02 3.548968869538294407e-02 2.272001937309200276e-02 7.197895155185396812e-03 8.118504023855981772e-03 1.591569047855458802e-02 3.313525135582322170e-03 2.660138622502988218e-03 2.045923665848998606e-03 8.200316637507413641e-04 3.954874229514423458e-04 6.235831670240079422e-04 4.504878713657532052e-05 1.631340891625822928e-04 2.690981465818379804e-04 6.324950698717044320e-05 7.363012295895586784e-05 1.828577011239872584e-05 3.614552759518570014e-06 1.725304636003366983e-05 3.170854660405271660e-06 1.717239762656012740e-05 4.190187161077049122e-06 4.675092269741303908e-06 1.520407561823998032e-07 1.573682367841709190e-07 2.112238311883844768e-07 6.096881625142160256e-08 1.476248878612454029e-08 7.904313746215914151e-09 1.925003395266298595e-08 6.331963076124590371e-09 1.622018898431206897e-09 3.022859364399713796e-09 1.880137352037752062e-09 4.714158749085234814e-10 9.953039815298745630e-11 7.726698497254716114e-10 1.021869292507901395e-10 9.324002295919121218e-11 1.143049374900113119e-11 8.994449062724005532e-11 5.337959073908010800e-13 1.926290054778936926e-12 1.817287584219372252e-12 7.556066061636140594e-13 1.536352271748089987e-12 1.185185254787226416e-13 3.228744653896991442e-14 4.006698043697319201e-14 6.625211853114917363e-15 5.110746655478726827e-15 6.379534483723675643e-15 3.038144425277195164e-15 9.544271266486318613e-16 1.445380221451770592e-16 1.765287054957441717e-16 8.770634903133893516e-16 1.906708354015323776e-15 8.627341483889994376e-17 3.767749288221649037e-16 2.186358003581049667e-17 2.540534772312362694e-17 1.185167170569437086e-17 1.070942236863502249e-18 1.335730523659570470e-18 4.716062479748672839e-20 5.807126534784877719e-19 2.569973986039419630e-19 3.451818196150796168e-20 1.462260003388519148e-20 1.640443216999325673e-21 2.692014507436252938e-21 1.901533695257915306e-22 1.585675710006132707e-21 5.200114040395827052e-22 3.250884537311253412e-23 1.850974414694915359e-23 7.997832472465330313e-23 1.124703421225416540e-23 1.855141704646077734e-24 2.001324208295826542e-24 5.254307969707980340e-25 7.455671015977064948e-26 7.447049247238635246e-26 5.317713823749557895e-26 9.382961255324780902e-27 5.530855106272618661e-27 1.959065807508645853e-27 1.524122098600511957e-27 1.438495632678115492e-28 4.062806332268427676e-29 2.105453747877843563e-29 4.473006043790053076e-30 1.911761434857227378e-30 5.357672058248758213e-31
0.000000000000000000e+00 2.715223141988593047e-01 1.462320220757953593e-01 7.033034585448878773e-02 5.991649701285242657e-02 3.225078665008881962e-02 2.239592126266086100e-02 1.678570645321831450e-02 6.494025597335873964e-03 9.815113348692040829e-03 8.562022147724678706e-03 8.235590726282784879e-03 1.486869641523844501e-03 1.158618646272549730e-03 9.006935066479710176e-04 2.440371639973095287e-04 8.929013829825443408e-05 7.641481890245366401e-05 8.374700472663356376e-05 4.551368137561757936e-05 8.195837158199468315e-05 1.774540007525336949e-05 8.254807551167025694e-06 8.505834074881135011e-06 1.158168303741313163e-05 7.947574928036341145e-07 6.863468388577466099e-07 1.868838317094258231e-06 1.717391653411575813e-06 1.707922224342704797e-07 9.331137538095567993e-08 1.868499078090421058e-07 1.386055539779904086e-08 1.485100812261251667e-08 8.612860509419719700e-08 9.379681793282815495e-10 1.038227110023563884e-09 1.234922150687464197e-09 1.555407972769292705e-08 1.326669418693550766e-09 9.766845062982021628e-10 9.636094320573855802e-11 1.313623265783376824e-10 2.674404489716281736e-10 1.962641076702890349e-10 4.173866879996246993e-11 2.187099450426646518e-11 1.220870709956935791e-11 7.028884209045297785e-13 5.599398956701155367e-11 1.393094011721744584e-12 4.096450842860071155e-13 3.282438946192080609e-12 3.420988127585671957e-13 2.393970125702327779e-14 4.406555817180506997e-14 3.162836052489747822e-15 1.229648890319819207e-13 8.574528113704508624e-15 5.241137664259399071e-16 5.236064507597973867e-15 6.311886022868087256e-16 1.052097823432379701e-16 4.634931195583896320e-17 5.030227336625475684e-14 1.612033163636941485e-18 2.788476904931926893e-16 4.570330056908445202e-18 7.381473881644165390e-19 9.273681116889838489e-19 1.662963250981992257e-19 8.488811701189737998e-20 9.119855752514926637e-19 2.317751413309981247e-19 6.824420640253132132e-20 1.803522663282964059e-20 6.943690266683203353e-20 1.321555510106359785e-21 1.543079044294401703e-21 4.533176651028577074e-22 1.000930658995796382e-21 1.412557422717600763e-23 1.350979996877928895e-23 7.797661094752063857e-24 5.821628786745232429e-24 7.084482514972313084e-25 2.291231846808072699e-25 6.629239507841467838e-25 6.956578318037696641e-26 1.768575088728108545e-25 3.757230895844746970e-26 1.197660185537540286e-26 1.348704748393896521e-27 5.392645820900303770e-28 3.443996338730000759e-28 9.685825947429556233e-29 2.704623663104337604e-29 9.405413752183647760e-30 3.717275895171831430e-30 9.144970833839002963e-31
0.000000000000000000e+00 2.241127350353746550e-01 1.400043911907298821e-01 1.181561282568834581e-01 6.513575346383246312e-02 4.079528746206766143e-02 2.423913673605639432e-02 1.981047756816822075e-02 9.768374669201843052e-03 4.940514567858014967e-03 5.482724665722138457e-03 3.127111360893145356e-03 1.429406510841187746e-03 2.218423978396596562e-03 1.306089870004460045e-03 8.731517369717545262e-04 3.233313280587369666e-04 1.110913153922433658e-04 1.510544735729227599e-04 1.978115302369206892e-04 1.174767383011649024e-05 8.267144094375868414e-06 1.402117347181017401e-05 4.576033381791152242e-06 2.068848443076666292e-06 1.920326478308694566e-06 3.968973964937791287e-06 5.753233235513227635e-07 1.235349030137789956e-07 2.115295254339696037e-06 1.686951293276121286e-07 8.929069975084681925e-07 5.114053279596776362e-08 5.585568192221157146e-09 7.161038803749866004e-08 4.444617314162214719e-08 1.043267343222945678e-09 1.688814900267386523e-07 1.316209325133654746e-09 5.651260392702465095e-10 1.860258652941300950e-09 5.846317123342776362e-09 6.329094480334122610e-11 1.481258015370177323e-08 1.482114981603358270e-10 1.249572042339005393e-11 1.235846203602540293e-11 3.402322562006014131e-11 9.427164043089916840e-12 6.065610960305040491e-12 7.867071358596823172e-13 1.856619470028028141e-13 1.419093331002455568e-12 4.391227083053400543e-13 1.656937427010278891e-13 2.312602548871757963e-14 7.397976895304503371e-13 4.060750783924183903e-14 4.548034080334529013e-15 2.776920348589399659e-15 3.444214386057009922e-16 7.806323312793144659e-15 3.643612187738461269e-16 1.021256938568949606e-16 3.438743770061617880e-16 2.303178768567665166e-16 7.285666214648621775e-18 2.310114155694272364e-16 6.530190208028879588e-18 7.940738448439969394e-17 1.683661395934549659e-17 1.358203568806244708e-18 6.291609666104759783e-19 1.891645506262615584e-19 2.774303199844751634e-17 3.276735448683368375e-19 1.813049337284931617e-20 5.213881511639934759e-21 7.791949445728349409e-21 1.650125142036485685e-21 2.917601428630124381e-21 2.413500044282728943e-22 3.864486583049286263e-22 7.547829671159586272e-22 3.575763359364175768e-23 3.431919336167636379e-23 6.019619875693351448e-24 5.811732526814574860e-24 5.846719103681441554e-25 4.658775609916037085e-25 1.280941830484681283e-25 4.905409363011249929e-26 1.510625531156131222e-26 1.194474785037904151e-26 8.420214677758556902e-27 7.845952546735761149e-28 4.780907404208459128e-28 1.325965937068406515e-28 4.342917931510160728e-29 1.183599502415353590e-29
